sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent
slr0460	slr0460	slr0460	putative transposase [ISY352g: 3511668 - 351229 0;  join 3513238 - 3514051]	-0.04054968741454783	0.06349840690612624	NA	NA	1	1	-0	-0
slr0468	slr0468	slr0468	unknown protein	0.33163960700885864	-0.1272343902194169	0.24610495940806293	0.21619385516679934	0.5048438675696012	0.9445730452674896	0.09844486761638782	0.0031508899228660007
slr0474	slr0474	rcp1	two-component response regulator CheY subfamily ;   regulator for phytochrome 1 (Cph1)	0.5764937490433601	-0.11092623398016635	0.32378198047519907	0.332923259372701	0.3039354473386183	1	0.2981733163844961	-0
slr0476	slr0476	slr0476	unknown protein	-2.3946157031435846	-2.3065373598592913	1.5028792254054406	1.279348682658354	0.6415543124880474	0.2903862800259684	0.46160185886121713	1.2386657040296678
slr0479	slr0479	slr0479	hypothetical protein	0.3094159518178657	0.38089308748808126	0.24755850876483926	0.18630802497008564	0.3953668238067177	0.2903862800259684	0.12469455933572234	0.20454869389249336
slr0482	slr0482	slr0482	unknown protein	-1.0051031470378928	-0.6412786178610309	0.8916426515021513	0.680134580424382	0.9518401811534895	1	0.021545356649706807	-0
slr0483	slr0483	slr0483	hypothetical protein	-3.160787447009329	-1.3562231705262233	1.3314539314273788	0.7342575341626251	0.3039354473386183	0.2903862800259684	1.6348182040571797	0.7283242654451061
slr0484	slr0484	hik26	two-component sensor histidine kinase	-1.2144711090889793	0.0038297072786060015	0.5311464329736679	0.34330447907802475	0.3039354473386183	1	0.6281471028109649	-0
slr0487	slr0487	slr0487	hypothetical protein	-0.17134950835281368	0.026731711748638528	0.12031452477072851	0.1256739639167196	0.6415543124880474	0.9445730452674896	0.03303045723235691	6.619961869152724e-4
slr0488	slr0488	slr0488	virulence factor MviN homolog.	-4.834115540953572	-4.460747735297148	2.194816250209633	1.982984226173421	0.3039354473386183	0.2903862800259684	2.5002946953437752	2.39552817578366
slr0489	slr0489	slr0489	unknown protein	-0.24449369703646429	-0.22140406301300922	0.30362468362455314	0.2890414424132598	0.7799007804716042	0.9445730452674896	0.026395697241772445	0.005482950245025954
slr0491	slr0491	slr0491	hypothetical protein	0.2915271672010688	-0.020765505281309195	0.23973814690102435	0.316996570485467	0.5048438675696012	1	0.0865377740630454	-0
slr0495	slr0495	slr0495	HetI protein homolog	-2.209234829245225	-4.556947769853791	1.344724937231026	2.2624649182120753	0.3953668238067177	0.2903862800259684	0.8903211417620159	2.4471898941696355
slr0496	slr0496	slr0496	unknown protein	0.30601925552715453	0.12428484063270137	0.581370396038345	0.34296411683214145	0.8485361072467434	0.7642900732302685	0.021828253330883864	0.014509233658181186
slr0498	slr0498	slr0498	unknown protein	-0.6645225099514434	-0.03773143523500645	0.6500301202522738	0.1286391105823248	1	0.7642900732302685	-0	0.00440483495248732
slr0503	slr0503	ycf66	hypothetical protein YCF66	-5.016343525736558	-5.199841417877302	2.233046868943313	2.475564478833293	0.3039354473386183	0.2903862800259684	2.5945464069208244	2.7924391526485115
slr0505	slr0505	slr0505	hypothetical protein	-2.660602918822725	0.10206950403892173	1.587898635357311	0.13661506878170865	0.3953668238067177	0.38083581665957145	1.0722223808461717	0.04279388625064619
slr0509	slr0509	slr0509	hypothetical protein	-0.17442727867980853	0.23494324003264688	0.48749165807578465	0.19070491006222104	0.8485361072467434	0.38083581665957145	0.012441840694896032	0.0985028229928643
slr0510	slr0510	slr0510	hypothetical protein	-0.7406671448964105	-0.9922028573792187	1.1461222532049569	1.1265425926216526	0.8485361072467434	1	0.052831545011149464	-0
slr0511	slr0511	slr0511	putative transposase [ISY523g: 2921593 - 292245 7]	-0.2854947999968186	0.10551538482362026	NA	NA	1	1	-0	-0
slr0513	slr0513	slr0513	iron transport system substrate-binding protein ;  periplasmic protein	0.6180116956298182	-0.8965006216666948	0.43295241625080916	1.107750837173457	0.3039354473386183	1	0.3196471725081771	-0
slr0514	slr0514	slr0514	unknown protein	0.08568813985158541	0.20643728437321832	0.4513599339022123	0.3914080793867619	0.9518401811534895	0.8418815484032875	0.0018368080322832385	0.015430982396392854
slr0516	slr0516	slr0516	hypothetical protein	0.3852289620149358	0.24162551897659215	0.5997769933624528	0.3233560589824038	0.9518401811534895	0.8418815484032875	0.008257754841250376	0.018061268056143796
slr0517	slr0517	slr0517	hypothetical protein	-0.4396707725814769	-0.7354566693329502	1.5087184740776676	1.8417551076390775	0.8485361072467434	0.8418815484032875	0.03136157229570901	0.05497465708408044
slr0519	slr0519	slr0519	hypothetical protein	-2.866468864145305	-5.872141767099293	1.0255147612661355	2.591530760516697	0.3039354473386183	0.2903862800259684	1.4825911450963882	3.1534805126892826
slr0521	slr0521	slr0521	unknown protein	-1.1872185730630944	-1.8239728863544853	0.5154664954163082	1.1835705810151402	0.3039354473386183	0.2903862800259684	0.6140515830239587	0.9795170452149669
slr0522	slr0522	slr0522	unknown protein	0.20334878970283926	0.024158851692202193	0.5745965580011251	0.16359487877909482	0.8485361072467434	0.8418815484032875	0.014504802609613343	0.0018058502189239292
slr0523	slr0523	bioD	similar to dethiobiotin synthetase	-0.17539877664384013	0.1730598460901069	0.20906960636065364	0.40790431022144247	0.6415543124880474	0.8418815484032875	0.033811020797404875	0.012936051966809081
slr0529	slr0529	ggtB	glucosylglycerol transport system substrate-bin ding protein	-0.019040418074378583	-0.7889813882964227	0.4253389346489047	0.9506030324858202	1	0.9445730452674896	-0	0.01953869155520694
slr0530	slr0530	ggtC	glucosylglycerol transport system permease prot ein	0.409347359142199	0.058564256767067134	0.3676705617969015	0.19349472352175975	0.8485361072467434	0.6202620874549323	0.02919861314050986	0.01214767711480914
slr0531	slr0531	ggtD	glucosylglycerol transport system permease prot ein	0.5020497108368067	0.09604142165128979	0.49417399417340585	0.07317641844323826	0.6415543124880474	0.2903862800259684	0.09677840141897318	0.05157653946388378
slr0533	slr0533	hik10	two-component sensor histidine kinase	-1.4793641216374587	-0.11010059279210749	0.9147438520214212	0.2508985657004035	0.6415543124880474	0.9445730452674896	0.28517194954663516	0.0027265808224644812
slr0535	slr0535	slr0535	protease	-1.140171922839677	-0.006027683620914255	0.4448702106140348	0.07293601111819814	0.3039354473386183	0.6202620874549323	0.5897181782902975	0.0012502908500712955
slr0537	slr0537	slr0537	putative sugar kinase	0.36201806823241955	-0.17338646859960807	0.19891766271904868	0.21313013759276916	0.3953668238067177	0.7642900732302685	0.14589320047850401	0.020241445161548414
slr0541	slr0541	slr0541	probable amidotransferase	-0.3422447895991299	-1.0091358674914555	0.9857481326455605	0.8601412951211969	1	0.49200989978000487	-0	0.3108402448318101
slr0544	slr0544	slr0544	ATP-binding protein of ABC transporter	-2.830913938625825	-4.053694574046309	1.7534602185111625	2.3992136592634292	1	0.9445730452674896	-0	0.10038752385823033
slr0545	slr0545	slr0545	hypothetical protein	-2.7151769011395515	-3.2405760545448863	1.533142073924877	1.783047807849769	0.7799007804716042	0.9445730452674896	0.29313224966140805	0.08025108948090134
slr0551	slr0551	slr0551	hypothetical protein	-0.7828690503269007	-1.0328004416776775	0.9491730667259981	0.576992756499164	1	0.2903862800259684	-0	0.5546385280708719
slr0552	slr0552	slr0552	hypothetical protein	0.605875532643981	0.18227628676312999	0.7759315886882806	0.46777966475556665	0.8485361072467434	0.8418815484032875	0.043216903429017975	0.013624971772233863
slr0553	slr0553	slr0553	hypothetical protein	-0.5843144649382342	-1.1142032690673696	0.8245356872450152	1.1667218783904623	0.9518401811534895	0.9445730452674896	0.01252534486612471	0.027592633143244054
slr0554	slr0554	slr0554	hypothetical protein	1.1546811499825396	-0.9623068844200047	0.556051196366992	0.3167497312255681	0.3039354473386183	0.2903862800259684	0.5972226211095689	0.5167818025524706
slr0556	slr0556	slr0556	hypothetical protein	-1.2350258978386266	-1.1011095405133942	1.0421873953730678	0.8215320791272333	0.9518401811534895	0.8418815484032875	0.02647397286435359	0.08230684678763739
slr0565	slr0565	slr0565	hypothetical protein	-3.1302943520097704	-0.6312921630686614	1.3335320358451888	0.8494480898812523	0.3039354473386183	0.6202620874549323	1.6190466067450948	0.130945627681558
slr0569	slr0569	slr0569	unknown protein	0.45614587668764456	-0.02533212357453859	0.3642455873808416	1.0000859498273513	0.3039354473386183	0.8418815484032875	0.2359271527796541	0.0018935511292390642
slr0572	slr0572	slr0572	unknown protein	-0.6009301816263682	-0.3968589734816457	0.5571906948234041	0.6517054847867549	0.7799007804716042	0.8418815484032875	0.06487681003607736	0.029664814920614638
slr0573	slr0573	slr0573	unknown protein	0.1346373953028804	0.2715498259859685	0.2473218651539846	0.16746103194607737	0.9518401811534895	0.6084911007822243	0.0028860825963355147	0.05858572602089115
slr0575	slr0575	slr0575	hypothetical protein	-0.8960375921009923	-0.21694077549843613	0.682552399731364	0.5338826914546533	0.6415543124880474	0.8418815484032875	0.17272609445447468	0.01621610794745795
slr0579	slr0579	slr0579	unknown protein	0.34155076463432554	0.2734776113895078	0.36280316994075906	0.15384354027760722	0.7799007804716042	0.2903862800259684	0.03687404086592445	0.14686401527387427
slr0580	slr0580	slr0580	aluminum resistance protein homolog	0.24810831938756936	0.03856204209534453	0.30654253565519973	0.1774965501033409	0.6415543124880474	0.7642900732302685	0.04782699005852437	0.004501801476750315
slr0581	slr0581	slr0581	unknown protein	-0.5492644810080418	-0.819739153539062	0.21754872178373896	0.697895733915987	0.3039354473386183	0.6202620874549323	0.284089831236069	0.17003420012937298
slr0582	slr0582	slr0582	unknown protein	1.4459865945081753	-0.3274706718168666	0.9447472502811233	0.5554422866812061	0.3953668238067177	1	0.5827322739769224	-0
slr0583	slr0583	slr0583	similar to GDP-fucose synthetase	-1.9820881413583809	-3.0523053013457373	1.1870818152856635	1.9338326512010606	0.6415543124880474	0.7642900732302685	0.38208033517724854	0.3563315573152685
slr0586	slr0586	slr0586	hypothetical protein	0.4374608872879992	-0.10273709683975776	0.22349685427032526	0.25506084407738977	0.3039354473386183	1	0.22626292785935515	-0
slr0587	slr0587	slr0587	unknown protein	0.1608230214104539	0.1416908577620939	0.36367997431597093	0.29301854689309775	0.8485361072467434	0.8418815484032875	0.011471453476802689	0.010591251180691883
slr0588	slr0588	slr0588	hypothetical protein	-0.41128540809592157	0.07438737045695615	0.23247614231353644	0.2148694852739586	0.3953668238067177	0.9445730452674896	0.16574792741753033	0.0018421624496106877
slr0589	slr0589	slr0589	hypothetical protein	-0.30912905439051774	0.25459422903764994	0.2358577457839909	0.12675499703278603	0.3953668238067177	0.2903862800259684	0.12457893973670837	0.13672318751084495
slr0590	slr0590	slr0590	hypothetical protein	-0.9760085944984107	-1.6214403104352997	0.6301599638161072	1.1295067722521603	0.7799007804716042	1	0.10537051743262583	-0
slr0591	slr0591	slr0591	ribonucleoside-diphosphate reductase beta chain	-2.3359644430859428	-4.322649089873093	1.5148314967067469	2.2664666440123025	0.5048438675696012	0.38083581665957145	0.6934144942164343	1.812323427994219
slr0592	slr0592	slr0592	hypothetical protein	-1.618321271857496	-0.0740496017453923	0.5527682661964587	0.32666935422334525	0.3039354473386183	1	0.8370259372387951	-0
slr0593	slr0593	samp	cAMP binding membrane protein	0.06518721642747807	0.012410154128010555	0.3280097402321854	0.34472725490729034	0.9518401811534895	1	0.0013973509396232066	-0
slr0594	slr0594	slr0594	hypothetical protein	0.38113968489015737	0.1324713401752034	0.4724297716785076	0.22263511927252863	0.6415543124880474	0.8418815484032875	0.0734709902720979	0.009902101379005197
slr0596	slr0596	slr0596	hypothetical protein	0.3560814502979203	0.13383461818080755	0.3196324670290231	0.2416779997861576	0.5048438675696012	0.7642900732302685	0.10570025562204272	0.015624091698178286
slr0598	slr0598	slr0598	hypothetical protein	-0.9443754161556451	-0.4752852299555989	0.6070416945580318	0.48546122976959144	0.3953668238067177	1	0.3805830813607658	-0
slr0599	slr0599	slr0599	serine/threonine kinase	-1.34139891437291	-1.620897506638451	0.7579378463729337	1.3657599267660825	0.3039354473386183	0.9445730452674896	0.693796530416586	0.04014063816282836
slr0600	slr0600	slr0600	NADP-thioredoxin reductase	-1.118151113895743	0.28267048681822343	0.769598823080195	0.04621906440840806	0.3953668238067177	0.2903862800259684	0.4506146486592557	0.15180080915076238
slr0601	slr0601	slr0601	unknown protein	0.44526856663450504	0.1813560926867367	0.2371368985521255	0.06503819303317096	0.3039354473386183	0.2903862800259684	0.2303012052003975	0.09739255740543928
slr0602	slr0602	slr0602	unknown protein	0.49367803134368443	-0.03876067365199198	0.2543243054127136	0.1740727553894262	0.3039354473386183	0.8418815484032875	0.2553394829973153	0.002897321937808884
slr0605	slr0605	slr0605	hypothetical protein	0.3618485589807601	0.06503724124788604	0.2547871725712532	0.1505506357929671	0.5048438675696012	0.9445730452674896	0.10741218097357746	0.001610611625564234
slr0606	slr0606	slr0606	hypothetical protein	-0.02193162803446145	-2.1349171611938864	1.7036421734003824	1.1903981279565252	0.8485361072467434	0.38083581665957145	0.0015643758490630638	0.8950900958218156
slr0607	slr0607	slr0607	hypothetical protein	0.43819577407250376	0.2270002721893111	0.3835286606340107	0.14041776821430677	0.3953668238067177	0.2903862800259684	0.17659279888358895	0.12190457300177972
slr0609	slr0609	slr0609	hypothetical protein	-0.20264229221914434	0.29678954957404174	0.17751700546954147	0.2165757372339872	0.6415543124880474	0.49200989978000487	0.039062659887120176	0.09141894488642671
slr0610	slr0610	slr0610	hypothetical protein	0.4866718807863334	0.47984941310702317	0.3122732160547975	0.24557375117355257	0.3953668238067177	0.2903862800259684	0.19612865904037421	0.2576906064728529
slr0612	slr0612	slr0612	probable pseudouridine synthase	-1.5063555448695316	0.024676376784819095	1.2203085080186944	0.1676785698751828	1	0.6202620874549323	-0	0.005118491620880965
slr0613	slr0613	slr0613	hypothetical protein	-0.4854360054064914	0.044647287241768	0.9965916340995047	0.4984437647142696	0.8485361072467434	1	0.03462599137329432	-0
slr0615	slr0615	slr0615	ATP-binding protein of ABC transporter	0.23364777136620898	0.06453379210814741	0.30290938364239706	0.21280913442038504	0.8485361072467434	0.7642900732302685	0.01666601905423394	0.007533789831317808
slr0616	slr0616	slr0616	unknown protein	0.36886483782593465	0.10567452104179646	0.31805043555271206	0.09105954239117299	0.5048438675696012	0.2903862800259684	0.10949491363721381	0.05674974413257279
slr0617	slr0617	slr0617	unknown protein	-0.9745669001108843	-2.0227568721239537	0.7809361692108052	1.6702152968287434	1	0.9445730452674896	-0	0.050092465046534855
slr0619	slr0619	slr0619	hypothetical protein	0.2042944580843629	0.15279589264112975	0.20053738507087396	0.18807582398240988	0.3953668238067177	0.6202620874549323	0.08233062088717087	0.03169365190880812
slr0624	slr0624	slr0624	UDP-N-acetylglucosamine 2-epimerase	-1.107723559962633	-2.253075084032373	0.9855014134515862	1.5475422875555847	0.9518401811534895	0.6202620874549323	0.023745124307901544	0.46734356665886523
slr0625	slr0625	slr0625	hypothetical protein	0.1733900869751187	0.21744443854667628	0.2704862628669833	0.08555885481150728	0.8485361072467434	0.2903862800259684	0.012367858150092894	0.11677286188686992
slr0626	slr0626	slr0626	probable glycosyltransferase	0.1439073188788229	0.21500444663631316	0.41254236784180337	0.1078263019957037	0.8485361072467434	0.2903862800259684	0.010264861952049599	0.11546252789875666
slr0630	slr0630	slr0630	hypothetical protein	-0.43295455919378467	0.13789438895524372	0.5608594418606023	0.09737850923811449	1	0.2903862800259684	-0	0.07405258347404685
slr0634	slr0634	slr0634	unknown protein	0.3772197238578191	-0.21326005073313348	0.3278509379111342	0.246757837521463	0.6415543124880474	1	0.07271535282396147	-0
slr0635	slr0635	slr0635	hypothetical protein	0.22228910506451421	0.19535625248421556	0.32098000331424015	0.1591542572751854	0.6415543124880474	0.2903862800259684	0.04284990863781351	0.10491097791484301
slr0636	slr0636	slr0636	probable cobalamin [5'-phosphate] synthase	-1.5658967352983475	-1.2613080567887394	0.8554978226358819	0.7558159946325349	0.5048438675696012	0.8418815484032875	0.4648253512230884	0.09428152709831196
slr0637	slr0637	slr0637	hypothetical protein	-4.10825468589185	-2.7690052203525393	2.18320145507191	1.7778429445803527	0.3039354473386183	0.49200989978000487	2.1248659266076184	0.8529260413412383
slr0639	slr0639	slr0639	mechanosensitive ion channel homolog	0.2595690257811353	0.26714967618311286	0.35579944443007433	0.16053344276649484	0.7799007804716042	0.2903862800259684	0.028023239457329752	0.1434657627877487
slr0640	slr0640	hik27	two-component sensor histidine kinase	-0.8298182450959842	-1.6818652450432596	1.2618670179619276	1.4499222725626935	0.9518401811534895	0.8418815484032875	0.01778795549264434	0.1257177600846915
slr0642	slr0642	slr0642	hypothetical protein	-0.6306068752754111	-0.005248711643575681	0.35665413619638026	0.20254664796846583	0.3039354473386183	0.7642900732302685	0.3261616342722759	6.127439457086788e-4
slr0643	slr0643	slr0643	hypothetical protein	-1.819210778858488	-0.2439715547815131	0.7763938087454626	0.4745849971434446	0.3039354473386183	0.9445730452674896	0.940929736072227	0.0060418218069921365
slr0644	slr0644	slr0644	nitrogen regulation protein NifR3 homolog	-0.5469296644418021	-0.10601580691264438	0.29655409511744646	0.08576834804501952	0.3039354473386183	0.38083581665957145	0.282882220572709	0.04444842193080672
slr0645	slr0645	slr0645	hypothetical protein	0.024798638671209915	0.0033971213914394402	1.6440265786759838	0.18762254404817885	0.8485361072467434	0.9445730452674896	0.001768878779355733	8.412784892967999e-5
slr0650	slr0650	slr0650	hypothetical protein	0.03288979364595015	-0.3420059229464165	0.54025321793805	0.7953221672303877	1	0.9445730452674896	-0	0.008469589191365468
slr0651	slr0651	slr0651	hypothetical protein	-2.384609537912912	-2.1694849464769783	1.4731939964628078	1.26642893032347	0.3039354473386183	0.38083581665957145	1.2333645167557836	0.9095830620145122
slr0654	slr0654	slr0654	unknown protein	0.3041219295651255	-0.7905996775278442	0.18331321026842243	0.31324391782598093	0.3953668238067177	0.2903862800259684	0.12256106955266317	0.4245709274921072
slr0655	slr0655	slr0655	hypothetical protein	-1.9892603162946734	-2.7131013055471205	1.754201297528964	1.782007643705355	1	0.7642900732302685	-0	0.3167322786922577
slr0656	slr0656	slr0656	hypothetical protein	0.3637151302361226	0.1387252235185986	0.42959102908418545	0.15776487149514853	0.7799007804716042	0.38083581665957145	0.03926692007333296	0.05816224435739984
slr0658	slr0658	slr0658	unknown protein	0.04806937487769944	0.3108412139783231	0.25166288980872553	0.18002662780603895	1	0.2903862800259684	-0	0.16692916310594014
slr0664	slr0664	slr0664	hypothetical protein	-0.1864189954811584	0.21863033350121416	0.23052251259937545	0.2284654222781376	0.8384753573381241	0.8233624789078081	0.01426286080681335	0.018454352064231377
slr0665	slr0665	slr0665	aconitate hydratase	-1.7932510600288711	-1.5349366084954683	0.9925440009064472	1.0458028619366104	0.3953668238067177	0.38083581665957145	0.7226797758644384	0.6435409209087564
slr0666	slr0666	slr0666	unknown protein	0.5262605337503837	0.09652685478519178	0.3195352410599559	0.2189512098718718	0.3039354473386183	0.6202620874549323	0.2721917607797421	0.02002206003403023
slr0667	slr0667	slr0667	unknown protein	0.1295956509308939	0.09744625842593582	0.2749246539197945	0.1717048283642291	0.8485361072467434	1	0.00924401536180239	-0
slr0668	slr0668	slr0668	unknown protein	0.3748211706338022	0.2857873198914114	NA	NA	1	1	-0	-0
slr0670	slr0670	slr0670	hypothetical protein	-0.474772220347842	0.11729859298391164	0.4739975252109065	0.23886493239445253	0.8485361072467434	0.7642900732302685	0.03386534707551863	0.013693646664512562
slr0678	slr0678	slr0678	biopolymer transport ExbD like protein	-1.1709830315803929	-0.20544749540228655	0.35921798763565926	0.37063153293027695	0.3039354473386183	0.7642900732302685	0.6056542582390353	0.02398430653412739
slr0680	slr0680	slr0680	hypothetical protein	0.4406841402353785	0.2838914779495549	0.3698043737708128	0.14003129695801658	0.3953668238067177	0.2903862800259684	0.17759560989033443	0.15245651057820292
slr0681	slr0681	slr0681	probable sodium/calcium exchanger protein	-0.4045647180067672	-0.0488796740514194	0.3743181487425622	0.2363549964309919	0.6415543124880474	0.9445730452674896	0.07798655359038635	0.0012104783316522578
slr0686	slr0686	slr0686	hypothetical protein	0.5641098661558203	0.2465724610540244	0.5629984800214476	0.2814675011578114	0.6415543124880474	0.6202620874549323	0.10874152477896175	0.051145234442256236
slr0688	slr0688	slr0688	hypothetical protein	-1.4387044785676917	-2.3485793207295735	0.84117098370161425	1.2029453117672706	0.3953668238067177	0.38083581665957145	0.5797975828826354	0.9846705658880852
slr0689	slr0689	slr0689	hypothetical protein	0.18760227061782753	-0.35726392783902894	1.1017493225345012	0.5605423285908901	0.8485361072467434	0.9445730452674896	0.013381608557411835	0.008847445317969799
slr0695	slr0695	slr0695	hypothetical protein	-0.6986590959390989	0.17956815151311079	0.4522091680699547	0.18521654408157856	0.3039354473386183	0.6202620874549323	0.3613595117103106	0.03724688137613389
slr0697	slr0697	slr0697	5-oxoprolinase homolog	-1.1877200983367477	-0.4457645364754995	1.1244889348324918	0.5645041915632847	1	0.8418815484032875	-0	0.033320457281611246
slr0698	slr0698	slr0698	hypothetical protein	-1.0874359672367382	-0.1522556877026367	1.0828770854995335	0.3284265423098917	0.8485361072467434	1	0.077566451604716	-0
slr0699	slr0699	slr0699	unknown protein	0.1986606842407005	0.5326469781060077	0.25029415093418306	0.2782509340496787	0.5048438675696012	0.2903862800259684	0.058971016571414465	0.2860441610948812
slr0700	slr0700	slr0700	probable amino acid permease	0.5862177628211853	0.17840393461324014	0.4079052876482483	0.19236052659977654	0.3953668238067177	0.2903862800259684	0.23624562722218384	0.09580717794350091
slr0702	slr0702	slr0702	unknown protein	-0.0955380551848846	0.20398944078610237	0.15178105012211926	0.1714093053703292	1	0.49200989978000487	-0	0.06283408385302783
slr0708	slr0708	slr0708	periplasmic protein;  function unknown	-1.8465669271690248	-2.9914667535866997	1.6598933209937872	2.2807598400030042	1	0.8418815484032875	-0	0.22360917483556797
slr0709	slr0709	slr0709	hypothetical protein	0.23815094087572877	-0.10402562980985208	0.9139945452076541	0.47659629965541245	1	0.9445730452674896	-0	0.00257613769455258
slr0711	slr0711	slr0711	hypothetical protein	-0.6682430301508695	-0.9406033811270461	1.391658216624887	1.6311623546836749	0.8485361072467434	0.8418815484032875	0.04766555661212733	0.0703091704593361
slr0712	slr0712	slr0712	hypothetical protein	0.3106627455675421	0.04690606062479408	0.3042059091179091	0.18024689830619572	0.6415543124880474	0.9445730452674896	0.05988539231771176	0.0011616028770926638
slr0719	slr0719	slr0719	unknown protein	-0.30373587992116197	-0.37610930945856824	0.5132164814605522	0.3924780178921443	0.8485361072467434	0.7642900732302685	0.02166538089630027	0.04390767067142782
slr0722	slr0722	slr0722	hypothetical protein	-1.5739060709658175	-2.406111903972071	1.1817448536306856	1.4669159867622903	0.9518401811534895	0.38083581665957145	0.03373819665377971	1.008791804118521
slr0723	slr0723	slr0723	hypothetical protein	-1.1806531564602816	-1.7746528497396006	1.372778642001879	1.0774560029608191	0.8485361072467434	0.8418815484032875	0.084215603200289	0.13265354156922282
slr0725	slr0725	slr0725	hypothetical protein	0.11098395060888787	-0.1419551569770408	0.07297284927335065	0.34903591423382974	0.3039354473386183	1	0.05740296867644997	-0
slr0727	slr0727	slr0727	unknown protein	0.14141469061373257	0.15447993278113464	0.08439107921422109	0.2616072173367727	0.6213822644130587	0.8418815484032875	0.029222093814957543	0.011547221862461654
slr0728	slr0728	slr0728	hypothetical protein	-1.3478705922776002	-2.4200195760509526	0.6415496773605189	1.133836337218693	0.3039354473386183	0.2903862800259684	0.6971438029006604	1.2996083671142433
slr0729	slr0729	slr0729	hypothetical protein	-1.2074078791563556	-3.2002342169760585	1.1845824669866254	2.154695546480686	0.9518401811534895	0.9445730452674896	0.025881953961396798	0.07925204598922972
slr0730	slr0730	slr0730	hypothetical protein	0.006550738385016805	-0.3357831663268413	0.6270740623745705	0.8572787559295602	0.8485361072467434	1	4.672620248231523e-4	-0
slr0731	slr0731	slr0731	hypothetical protein	-2.000699544705275	-1.0485371314986436	0.48345566786899274	0.6186623255058483	0.3039354473386183	0.2903862800259684	1.0347991098318992	0.5630895067176572
slr0732	slr0732	slr0732	hypothetical protein	-0.15288316155543671	0.1544921213849625	0.2533728358854595	0.12211072802961984	0.8384753573381241	0.6084911007822243	0.011697044323957548	0.033331021527936294
slr0734	slr0734	slr0734	hypothetical protein	-1.197094101230767	-2.749955638395308	0.7818893979635241	2.1362677966437627	0.6415543124880474	0.9445730452674896	0.23075972551023838	0.06810114383702216
slr0740	slr0740	slr0740	hypothetical protein	0.5343912721749537	-0.33363898353818766	0.4009244798240025	0.791989869133276	0.5048438675696012	1	0.15863026289019558	-0
slr0742	slr0742	slr0742	hypothetical protein	-1.3083883197918305	-1.1428060700950375	1.0010194038583533	0.7740211298344629	0.5048438675696012	0.49200989978000487	0.3883858025718089	0.352014163867412
slr0748	slr0748	slr0748	hypothetical protein	-4.709469586991246	-2.220671436563889	2.2182786541728596	1.4280201710492948	0.3039354473386183	0.49200989978000487	2.435825483789392	0.6840248922560186
slr0751	slr0751	slr0751	hypothetical protein	-0.9891788199460199	-0.03899689699152941	1.0196419837105473	0.1798792062652379	0.8485361072467434	1	0.07055780144988463	-0
slr0755	slr0755	slr0755	hypothetical protein	-0.36764843508972567	-0.6306032062037019	0.09638818596394626	0.4167248112880977	0.3039354473386183	0.38083581665957145	0.1901546258501209	0.26438809642186134
slr0756	slr0756	kaiA	circadian clock protein KaiA homolog	1.023818143297687	0.02578592393016021	1.2824910960867355	0.19695195533705265	0.8485361072467434	0.8418815484032875	0.07302861304645587	0.0019274722560371387
slr0757	slr0757	kaiB1	circadian clock protein KaiB homolog	-0.25432852655322963	0.3934205551482681	0.38267784039625385	0.31167532832403877	0.8485361072467434	0.49200989978000487	0.018141170552523303	0.1211838223411376
slr0758	slr0758	kaiC1	circadian clock protein KaiC homolog	1.7048869130315796	-0.41934567895911584	0.46496974070627106	0.39567022790721795	0.3039354473386183	0.49200989978000487	0.8817993009685126	0.12916943864143932
slr0765	slr0765	slr0765	hypothetical protein	0.1802606411347931	-1.163153726952785	0.28170366640999916	0.9427635999847328	0.6415543124880474	0.8418815484032875	0.034748225745826894	0.08694458822882911
slr0769	slr0769	slr0769	hypothetical protein	-1.3483131451607586	-0.4705301633151595	1.2327124469093445	0.7634222166523326	1	1	-0	-0
slr0770	slr0770	slr0770	hypothetical protein	-1.6546451740334107	-0.77901226917709	0.9787219323629477	0.5718558004532143	1	1	-0	-0
slr0771	slr0771	slr0771	hypothetical protein	-2.4918404532526126	-3.0845818392362636	2.2651740547398043	2.432325265329217	1	1	-0	-0
slr0773	slr0773	slr0773	hypothetical protein	-3.3841982001025994	-4.679583720285624	1.709318592573246	2.3046367587530816	1	0.6202620874549323	-0	0.9706615468859456
slr0779	slr0779	slr0779	hypothetical protein	-2.4373474441716847	-4.287649102058697	1.5656448840052757	2.7103495683106673	0.9518401811534895	0.8418815484032875	0.05224689636948327	0.320497520671517
slr0780	slr0780	slr0780	hypothetical protein	-2.142766847868886	0.30241231464918816	1.0103824868133617	1.1044502916736418	0.3039354473386183	0.8418815484032875	1.108278968033986	0.022605020783781633
slr0782	slr0782	slr0782	putative flavin-containing monoamine oxidase	-0.26936095346517525	0.08742042309852477	0.2579150347733988	0.13958201071551685	0.6415543124880474	0.6202620874549323	0.0519237874624007	0.018133160594262995
slr0784	slr0784	slr0784	hypothetical protein	0.22423898196641787	-0.4589690581420953	1.116673107839171	1.1142247972060733	0.8485361072467434	0.9445730452674896	0.015994893186020882	0.011366117114353355
slr0787	slr0787	slr0787	hypothetical protein	0.599210290794883	0.04299365550310622	0.43058727797728324	0.22245371217415866	0.3953668238067177	0.6202620874549323	0.24148161308787355	0.008917948828657637
