"","locus","CO2_1percent","CO2_30percent","CO2_4percent","CO2_ambient","difference_4minus30","difference_Ambientminus30","difference_1minus30","difference_Ambientminus4","Gene name","Product"
"2407","slr1103",0.0599660773669167,0.158745149461163,0.0156404725328108,0.130771500295016,-0.143104676928352,-0.0279736491661462,-0.0987790720942458,0.0708054229280996,"slr1103","hypothetical protein"
"2408","slr1104",-2.42529342223174,0.539680739047927,-1.42803403924685,0.0208726333626927,-1.96771477829478,-0.518808105685235,-2.96497416127967,2.44616605559444,"slr1104","hypothetical protein"
"2409","slr1107",0.0336148280343067,-0.15381483697777,-0.121073500648004,0.0920692972047348,0.0327413363297657,0.245884134182505,0.187429665012076,0.0584544691704281,"slr1107","unknown protein"
"2410","slr1110",-0.974568036546308,0.470899448103562,-0.684685246795001,-0.837746275726677,-1.15558469489856,-1.30864572383024,-1.44546748464987,0.136821760819631,"slr1110","hypothetical protein"
"2411","slr1113",-2.63386368013612,-0.571281802699848,-1.51578235265075,-0.389638182915134,-0.944500549950906,0.181643619784714,-2.06258187743627,2.24422549722098,"slr1113","ATP-binding protein of ABC transporter"
"2412","slr1114",0.108918743194407,0.271066860575728,0.0358615515422441,0.0502840473448125,-0.235205309033484,-0.220782813230915,-0.162148117381321,-0.0586346958495949,"slr1114","hypothetical protein"
"2413","slr1115",-0.890643965164256,-0.50967248854838,-0.894835378687776,-0.0155984300593871,-0.385162890139396,0.494074058488993,-0.380971476615876,0.875045535104869,"slr1115","probable methyltransferase"
"2414","slr1116",0.234259387323936,0.10424989336473,0.062871853785015,0.191381532478056,-0.0413780395797146,0.0871316391133266,0.130009493959206,-0.0428778548458795,"slr1116","hypothetical protein"
"2415","slr1117",0.2793733116424,-0.0631341654298742,0.161456281631488,0.13400179341404,0.224590447061362,0.197135958843915,0.342507477072274,-0.14537151822836,"slr1117","hypothetical protein"
"2416","slr1119",-0.221734622142035,-0.735950594627362,-0.0603656836855774,-0.523963458082238,0.675584910941785,0.211987136545124,0.514215972485327,-0.302228835940203,"slr1119","hypothetical protein"
"2417","slr1122",0.132379494502687,-2.37934684988126,-0.132647186949361,-1.29002847136703,2.24669966293189,1.08931837851422,2.51172634438394,-1.42240796586972,"slr1122","hypothetical protein"
"2418","slr1127",0.228976167530264,0.0308352523384358,0.147030657800777,-0.170679266289007,0.116195405462342,-0.201514518627443,0.198140915191828,-0.39965543381927,"slr1127","unknown protein"
"2419","slr1128",0.268174028940065,0.362739181866262,0.104122658984926,-0.028332217752408,-0.258616522881336,-0.39107139961867,-0.0945651529261972,-0.296506246692473,"slr1128","hypothetical protein"
"2420","slr1134",0.158734678923663,0.275169280658866,0.121073498376389,0.229276581975211,-0.154095782282478,-0.0458926986836553,-0.116434601735203,0.0705419030515477,"slr1134","mutator MutT homolog"
"2421","slr1135",0.0585059503842852,-0.0741215441272504,0.153386695728854,0.125780542443838,0.227508239856104,0.199902086571088,0.132627494511536,0.0672745920595525,"slr1135","unknown protein"
"2422","slr1140",-0.696454884895931,-3.06268063116678,-0.213199070210985,-2.76298186372861,2.84948156095579,0.299698767438164,2.36622574627084,-2.06652697883268,"slr1140","DegT/DnrJ/EryC1/StrS family protein"
"2423","slr1142",0.300742421023059,-0.116018961741028,-0.0210310710196625,-0.15239292540415,0.0949878907213657,-0.0363739636631213,0.416761382764087,-0.453135346427208,"slr1142","hypothetical protein"
"2424","slr1143",-0.0438815942596015,-0.116368364720475,-0.427068319671552,-0.552997067164239,-0.310699954951078,-0.436628702443765,0.072486770460873,-0.509115472904638,"slr1143","hypothetical protein"
"2425","slr1147",0.146349672415474,-0.0742834951573781,0.0742883817186814,-0.348745806978388,0.14857187687606,-0.27446231182101,0.220633167572852,-0.495095479393862,"hik2","two-component sensor histidine kinase"
"2426","slr1148",0.184041643946139,0.159985447482045,0.152999997501109,0.0870869029909802,-0.00698544998093595,-0.0728985444910652,0.0240561964640933,-0.0969547409551585,"slr1148","unknown protein"
"2427","slr1149",-2.30158442101027,-0.896949159556285,-2.23010104093736,0.267680483730611,-1.33315188138107,1.1646296432869,-1.40463526145398,2.56926490474088,"slr1149","ATP-binding protein of ABC transporter"
"2428","slr1150",-0.234032144943034,-1.51024842995471,-0.460520325775012,-0.0303588254234997,1.04972810417969,1.47988960453121,1.27621628501167,0.203673319519535,"slr1150","unknown protein"
"2429","slr1152",-1.2780859538079,-2.54716393103484,-1.18659085981139,-0.33564813890231,1.36057307122345,2.21151579213253,1.26907797722694,0.942437814905592,"slr1152","hypothetical protein"
"2430","slr1160",-0.0296086685273343,-0.11586764021471,0.0444222879828261,-0.164220411674195,0.160289928197536,-0.0483527714594848,0.086258971687376,-0.134611743146861,"slr1160","periplasmic protein;  function unknown"
"2431","slr1161",0.172452583570785,0.167392998808931,0.310939444295337,0.204565337382966,0.143546445486406,0.0371723385740343,0.00505958476185367,0.0321127538121806,"slr1161","hypothetical protein"
"2432","slr1162",0.0755829257122115,0.0837864779139798,-0.0254120458463335,0.17631058893063,-0.109198523760313,0.0925241110166504,-0.00820355220176823,0.100727663218419,"slr1162","unknown protein"
"2433","slr1163",-4.37958075676382,-2.80180907344701,-3.92798794803459,-3.93598770537608,-1.12617887458759,-1.13417863192907,-1.57777168331682,0.443593051387746,"slr1163","unknown protein"
"2434","slr1166",-0.674479066443932,-1.37233822414808,-1.19014155963505,0.071095406556288,0.182196664513024,1.44343363070436,0.697859157704144,0.74557447300022,"slr1166","UDP-glucose:tetrahydrobiopterin glucosyltransfe rase"
"2435","slr1168",0.00872183013316491,-1.00033101314532,-0.0501072739069708,-1.41012052722318,0.950223739238347,-0.409789514077861,1.00905284327848,-1.41884235735634,"slr1168","unknown protein"
"2436","slr1169",-3.46994118360459,-1.84058968820564,-2.38491776158601,-3.81182993553265,-0.544328073380371,-1.97124024732701,-1.62935149539895,-0.341888751928057,"slr1169","unknown protein"
"2437","slr1170",-2.1980618494752,-0.820700007337619,-1.29489326298637,-1.01073014045504,-0.47419325564875,-0.190030133117421,-1.37736184213759,1.18733170902016,"slr1170","hypothetical protein"
"2438","slr1171",0.182922077596318,0.278016439415199,0.0440532399860898,0.263987150485649,-0.233963199429109,-0.0140292889295496,-0.0950943618188807,0.0810650728893311,"gpx1","glutathione peroxidase-like NADPH peroxidase; gl utathione peroxidase"
"2439","slr1173",0.0743258688723077,-0.21959421185718,0.0370624785196598,0.262331605676179,0.256656690376839,0.481925817533358,0.293920080729487,0.188005736803871,"slr1173","hypothetical protein"
"2440","slr1174",0.0596337458471934,0.0207890837140018,0.245562395752603,0.292584415491161,0.224773312038601,0.271795331777159,0.0388446621331916,0.232950669643968,"slr1174","hypothetical protein"
"2441","slr1177",0.229422578389309,-0.817144565731737,-0.0295377263289037,-0.764757095089938,0.787606839402833,0.0523874706417986,1.04656714412105,-0.994179673479247,"slr1177","hypothetical protein"
"2442","slr1178",-0.0198329184291142,-1.01637886242029,0.100887198927935,0.215561483804569,1.11726606134823,1.23194034622486,0.996545943991179,0.235394402233683,"slr1178","hypothetical protein"
"2443","slr1179",-0.513667094256193,-0.0007803203548357,-0.102835877272266,0.357782898965256,-0.10205555691743,0.358563219320092,-0.512886773901358,0.87144999322145,"slr1179","hypothetical protein"
"2444","slr1182",0.183498509747699,0.139040796377199,0.176290744664711,-0.129095951196992,0.037249948287512,-0.268136747574191,0.0444577133705005,-0.312594460944692,"slr1182","hypothetical protein"
"2445","slr1183",-0.021981217292972,-0.490708708407346,0.225300742812396,-0.0357372377763244,0.716009451219741,0.454971470631021,0.468727491114374,-0.0137560204833524,"slr1183","hypothetical protein"
"2446","slr1184",0.133457115185498,0.396446675352878,-0.0206348159353984,0.203693436049909,-0.417081491288276,-0.192753239302969,-0.26298956016738,0.0702363208644108,"slr1184","hypothetical protein"
"2447","slr1186",0.218152336447842,0.349823456810585,0.11674921904585,0.146284043729051,-0.233074237764735,-0.203539413081534,-0.131671120362743,-0.0718682927187903,"slr1186","hypothetical protein"
"2448","slr1187",0.346193867368268,-0.0143575111329272,0.205359685015447,-0.0387482964198897,0.219717196148374,-0.0243907852869626,0.360551378501195,-0.384942163788158,"slr1187","unknown protein"
"2449","slr1189",-2.54288768106578,-1.77616310603953,-1.81528616692561,-1.30105006921826,-0.0391230608860802,0.475113036821277,-0.766724575026241,1.24183761184752,"slr1189","unknown protein"
"2450","slr1192",0.147258547943195,-0.233777620858936,0.108705510774532,0.104354231979709,0.342483131633468,0.338131852838645,0.381036168802131,-0.0429043159634857,"slr1192","probable alcohol dehydrogenase"
"2451","slr1194",0.29013678143008,-0.00244989672821178,0.176085314969242,-0.0609079167130874,0.178535211697453,-0.0584580199848756,0.292586678158292,-0.351044698143168,"slr1194","hypothetical protein"
"2452","slr1195",-1.46941290158806,-0.04903853790468,-0.702015047347119,-1.40279428652541,-0.652976509442439,-1.35375574862073,-1.42037436368338,0.0666186150626564,"slr1195","hypothetical protein"
"2453","slr1196",-0.463585365287077,-1.18889133536244,-1.72680445632846,0.0759663159669083,-0.537913120966022,1.26485765132935,0.725305970075364,0.539551681253985,"slr1196","periplasmic protein;  function unknown"
"2454","slr1197",-0.671997675303158,-0.619047823422738,-0.526641076631392,-0.317960797035125,0.0924067467913458,0.301087026387613,-0.0529498518804201,0.354036878268033,"slr1197","SMF protein"
"2455","slr1198",-3.29567668493255,-1.56589407857969,-0.926280737214632,-1.59940314175389,0.639613341365063,-0.0335090631741906,-1.72978260635286,1.69627354317867,"slr1198","antioxidant protein"
"2456","slr1201",-3.77124940595143,-1.73675909701398,-2.7525738980611,-0.165185715957169,-1.01581480104712,1.57157338105681,-2.03449030893746,3.60606368999427,"slr1201","urea transport system permease protein"
"2457","slr1203",-0.101121582494187,0.121013051369486,0.111724409665223,-0.851050174236648,-0.00928864170426361,-0.972063225606135,-0.222134633863673,-0.749928591742461,"slr1203","hypothetical protein"
"2458","slr1205",-1.47397369256683,-1.5561120258694,-1.33460965348222,0.247217193305242,0.221502372387177,1.80332921917464,0.0821383333025683,1.72119088587208,"slr1205","similar to chlorobenzene dioxygenase;  ferredoxi n component"
"2459","slr1206",0.114768730422899,-0.469476660489455,-0.190017719308605,0.497965828059065,0.279458941180851,0.967442488548521,0.584245390912354,0.383197097636166,"slr1206","hypothetical protein"
"2460","slr1207",-3.12012333030769,-0.270921791343377,-1.57754972505074,0.363807200190291,-1.30662793370736,0.634728991533669,-2.84920153896431,3.48393053049798,"slr1207","hypothetical protein"
"2461","slr1208",-0.653944930586489,0.720858116789903,-0.63386228584463,0.0904065998789471,-1.35472040263453,-0.630451516910956,-1.37480304737639,0.744351530465436,"slr1208","probable oxidoreductase"
"2462","slr1209",0.19620214944904,0.125343337976916,0.11680931976991,-0.0949103449025533,-0.00853401820700621,-0.220253682879469,0.0708588114721242,-0.291112494351593,"slr1209","hypothetical protein"
"2463","slr1210",0.115438354162164,0.266158492331492,0.170856041779312,0.0310560898268633,-0.0953024505521795,-0.235102402504629,-0.150720138169328,-0.0843822643353002,"slr1210","unknown protein"
"2464","slr1213",-0.928955720606503,-0.625541712794916,-0.646313306167485,-0.457863448281889,-0.0207715933725696,0.167678264513027,-0.303414007811587,0.471092272324614,"uirR","two-component response regulator AraC subfamily"
"2465","slr1214",-0.0444186849894591,-0.722405718006391,-0.110184755439919,0.159408998942409,0.612220962566472,0.8818147169488,0.677987033016932,0.203827683931868,"lsiR","two-component response regulator PatA subfamily"
"2466","slr1215",0.0260512678892233,-0.424787003798397,0.0139810987872838,-0.0516820726039847,0.438768102585681,0.373104931194412,0.45083827168762,-0.077733340493208,"slr1215","hypothetical protein"
"2467","slr1218",-2.12454817700687,0.0484956126959838,-1.22013099168545,-1.51307761860563,-1.26862660438144,-1.56157323130161,-2.17304378970285,0.61147055840124,"ycf39","hypothetical protein YCF39"
"2468","slr1220",-5.79438693041852,-3.40626634336236,-3.73078970852766,-5.11054109316752,-0.324523365165294,-1.70427474980516,-2.38812058705616,0.683845837251003,"slr1220","hypothetical protein"
"2469","slr1222",0.193512512727457,0.155013286598506,0.172294617910505,0.0807683127737178,0.0172813313119994,-0.0742449738247882,0.0384992261289508,-0.112744199953739,"slr1222","unknown protein"
"2470","slr1229",0.0267034778820987,0.439078920768294,0.189372951571882,-0.0686325357896544,-0.249705969196411,-0.507711456557948,-0.412375442886195,-0.0953360136717531,"slr1229","sulfate permease"
"2471","slr1230",0.197493812754053,-0.174093328071954,0.151886686573818,0.275021193710254,0.325980014645773,0.449114521782209,0.371587140826007,0.0775273809562015,"slr1230","hypothetical protein"
"2472","slr1232",0.0216085256195911,-0.343614110503936,0.20212820823157,-0.0345817593808336,0.545742318735506,0.309032351123102,0.365222636123527,-0.0561902850004247,"slr1232","unknown protein"
"2473","slr1234",0.233173773947434,0.25640649192962,0.512143825822952,0.133084541608392,0.255737333893332,-0.123321950321228,-0.0232327179821858,-0.100089232339042,"slr1234","protein kinase C inhibitor"
"2474","slr1235",0.220780404389146,0.299141035837967,0.190718545169247,-0.035641031625883,-0.10842249066872,-0.33478206746385,-0.0783606314488204,-0.256421436015029,"slr1235","hypothetical protein"
"2475","slr1236",-3.08118459675363,-2.15565016909904,-2.44396302162496,-0.371786088074338,-0.288312852525916,1.7838640810247,-0.925534427654589,2.70939850867929,"slr1236","hypothetical protein"
"2476","slr1240",0.0190611510002144,-0.0481494082447195,0.410347529978404,-0.326143317045098,0.458496938223124,-0.277993908800379,0.0672105592449339,-0.345204468045313,"slr1240","unknown protein"
"2477","slr1241",-0.185686964122611,0.283131100181874,0.187238481955144,-0.20019225177758,-0.0958926182267291,-0.483323351959454,-0.468818064304485,-0.0145052876549694,"slr1241","hypothetical protein"
"2478","slr1243",0.180053034318708,0.0586460438204364,0.171836902037596,0.301033802747742,0.11319085821716,0.242387758927306,0.121406990498272,0.120980768429034,"slr1243","unknown protein"
"2479","slr1245",-4.04314477916839,-2.17505063138118,-3.91422434687256,-0.514039642139419,-1.73917371549138,1.66101098924176,-1.86809414778721,3.52910513702897,"slr1245","transcriptional regulator"
"2480","slr1246",0.55195565449513,0.304547911683484,0.192243685490331,-0.219739909967757,-0.112304226193153,-0.524287821651241,0.247407742811646,-0.771695564462887,"slr1246","putative transposase [ISY802b(partial copy): 13 84736 - 1385513]"
"2481","slr1253",-0.171913760451837,-0.616548391424382,-0.119252235439764,-0.366921833058123,0.497296155984617,0.249626558366259,0.444634630972545,-0.195008072606286,"slr1253","unknown protein"
"2482","slr1257",0.190256092845676,0.417580140358408,0.0780887641397601,0.0403076776768397,-0.339491376218648,-0.377272462681568,-0.227324047512732,-0.149948415168836,"slr1257","unknown protein"
"2483","slr1258",-2.61421032566914,-1.09991507176662,-0.971894730049951,-2.86913364943045,0.128020341716673,-1.76921857766382,-1.51429525390252,-0.254923323761304,"slr1258","unknown protein"
"2484","slr1259",-0.131435706147673,-0.0968658782846789,0.367203136982147,0.403986590518936,0.464069015266826,0.500852468803615,-0.0345698278629939,0.535422296666609,"slr1259","hypothetical protein"
"2485","slr1260",-4.01061333820267,-0.947724418839412,-1.84662261987459,-1.44931510810004,-0.898898201035175,-0.501590689260623,-3.06288891936326,2.56129823010264,"slr1260","hypothetical protein"
"2486","slr1261",-0.547628440141014,-0.346828718499513,-0.364675359038168,0.282261916180831,-0.0178466405386557,0.629090634680343,-0.200799721641502,0.829890356321845,"slr1261","hypothetical protein"
"2487","slr1262",0.284412462897418,0.0389694545303843,0.306091070087624,0.21045533388579,0.26712161555724,0.171485879355405,0.245443008367034,-0.0739571290116288,"slr1262","hypothetical protein"
"2488","slr1263",0.0175584262601091,-0.623753772467374,-0.451287200496469,0.138979221830598,0.172466571970904,0.762732994297972,0.641312198727483,0.121420795570489,"slr1263","hypothetical protein"
"2489","slr1266",-3.13804020248673,-1.04748260733822,-1.85058738423386,-3.04589604458014,-0.803104776895643,-1.99841343724193,-2.09055759514852,0.0921441579065898,"slr1266","hypothetical protein"
"2490","slr1270",-0.0717063713628494,0.187702777006776,-0.023405178624707,-0.436944631258327,-0.211107955631483,-0.624647408265102,-0.259409148369625,-0.365238259895477,"slr1270","periplasmic protein;  function unknown"
"2491","slr1272",0.170604891122417,0.360632311763569,0.55780040995144,0.480445728487474,0.197168098187871,0.119813416723905,-0.190027420641152,0.309840837365057,"slr1272","probable porin"
"2492","slr1273",0.188593288264855,0.162173575764941,0.128928295178744,0.168236706634236,-0.0332452805861974,0.00606313086929428,0.0264197124999134,-0.0203565816306192,"slr1273","hypothetical protein"
"2493","slr1275",0.00837642344687466,-0.733105539009523,-0.0637359687503253,-1.03122521724995,0.669369570259198,-0.298119678240425,0.741481962456398,-1.03960164069682,"pilN","hypothetical protein"
"2494","slr1276",0.382207457993314,0.59076974901329,0.641541897193218,0.229952703883032,0.0507721481799284,-0.360817045130258,-0.208562291019976,-0.152254754110282,"pilO","hypothetical protein"
"2495","slr1278",-0.0961503961300521,-0.737663621648892,-0.173760692568832,-0.412432901495408,0.563902929080061,0.325230720153484,0.64151322551884,-0.316282505365356,"ycf62","hypothetical protein YCF62"
"2496","slr1282",0.0700049227391842,-0.0889218199559199,-0.11650504388371,-0.00884186729889495,-0.0275832239277904,0.0800799526570249,0.158926742695104,-0.0788467900380791,"slr1282","putative transposase [ISY508b: 1877114 - 187808 1]"
"2497","slr1283",0.339141580538867,-0.100177496311314,-0.076912034252598,0.203083103525066,0.0232654620587162,0.30326059983638,0.439319076850181,-0.136058477013802,"slr1283","putative transposase [ISY508b: 1877114 - 187808 1]"
"2498","slr1285",-0.556064144233255,0.968165363736296,-0.61320458873504,-1.61490923175516,-1.58136995247134,-2.58307459549146,-1.52422950796955,-1.0588450875219,"hik34","two-component sensor histidine kinase"
"2499","slr1287",-1.42291442058526,-1.10188788333713,-1.15418630627261,0.19652956975236,-0.0522984229354755,1.29841745308949,-0.321026537248125,1.61944399033762,"slr1287","hypothetical protein"
"2500","slr1288",-0.181319374588488,-0.172333591290364,-0.107896478045926,0.115819452881828,0.0644371132444379,0.288153044172192,-0.00898578329812405,0.297138827470316,"slr1288","hypothetical protein"
"2501","slr1290",-1.20580077107105,-0.770191098624534,-1.03362419754642,0.360257814344869,-0.263433098921889,1.1304489129694,-0.435609672446514,1.56605858541592,"slr1290","hypothetical protein"
"2502","slr1293",0.0264836332635892,0.194270098196501,0.114227467121309,0.0134830363417179,-0.0800426310751916,-0.180787061854783,-0.167786464932912,-0.0130005969218713,"slr1293","similar to phytoene dehydrogenase"
"2503","slr1298",-0.115218215024378,-1.46702958718833,-0.68904488803142,-0.18926716491663,0.777984699156906,1.2777624222717,1.35181137216395,-0.0740489498922522,"slr1298","unknown protein"
"2504","slr1299",0.421497177907822,0.0143472267492302,1.24611762997813,0.971747364949423,1.2317704032289,0.957400138200193,0.407149951158592,0.550250187041601,"slr1299","UDP-glucose dehydrogenase"
"2505","slr1301",0.0835210328481595,-0.146678871020124,0.259400027228947,-0.226322036878914,0.406078898249071,-0.0796431658587901,0.230199903868283,-0.309843069727074,"slr1301","hypothetical protein"
"2506","slr1302",-1.95073871726035,-0.580733028048639,-0.42352200817609,0.120966606550381,0.157211019872549,0.701699634599021,-1.37000568921171,2.07170532381073,"cupB","protein involved in constitutive low affinity C O2 uptake"
"2507","slr1303",0.165683635353888,-0.0144207420990461,-0.0151401434610208,0.13293007217104,-0.00071940136197466,0.147350814270087,0.180104377452935,-0.032753563182848,"slr1303","hypothetical protein"
"2508","slr1305",0.137711983635546,0.111267650994148,0.300286154202041,-0.164479637918795,0.189018503207893,-0.275747288912943,0.0264443326413976,-0.302191621554341,"slr1305","two-component response regulator"
"2509","slr1306",-1.42857369306775,-1.57499352180271,-1.81800807577678,-1.22750942221746,-0.24301455397407,0.34748409958525,0.146419828734967,0.201064270850283,"slr1306","hypothetical protein"
"2510","slr1307",0.250466316499214,0.092254001703614,0.0186802649633158,0.0180584751607716,-0.0735737367402982,-0.0741955265428424,0.1582123147956,-0.232407841338442,"slr1307","hypothetical protein"
"2511","slr1315",-3.83305613902286,-2.41450468259483,-1.48517240914801,-5.95238872286783,0.929332273446813,-3.537884040273,-1.41855145642804,-2.11933258384496,"slr1315","hypothetical protein"
"2512","slr1322",0.148937473760905,-0.689278661900029,0.138292111774267,0.203255299690226,0.827570773674296,0.892533961590255,0.838216135660934,0.0543178259293203,"tldD","putative modulator of DNA gyrase"
"2513","slr1324",0.178461534746526,-0.300271562898952,0.0866712455837955,-0.100656332489846,0.386942808482747,0.199615230409106,0.478733097645477,-0.279117867236371,"hik23","two-component hybrid sensor and regulator"
"2514","slr1327",0.0329149414406714,0.15794172764149,-0.302771819689744,0.0988835645831742,-0.460713547331234,-0.0590581630583157,-0.125026786200819,0.0659686231425029,"slr1327","hypothetical protein"
"2515","slr1334",-4.54331508280644,-1.0388139530531,-1.98835823393491,-4.35305943804084,-0.949544280881805,-3.31424548498774,-3.50450112975334,0.190255644765598,"pgm2","phosphoglucomutase"
"2516","slr1336",-0.220451328675067,-0.79448866483623,-0.0967904343077895,-0.231898166263548,0.697698230528441,0.562590498572682,0.574037336161163,-0.0114468375884811,"slr1336","H+/Ca2+ exchanger"
"2517","slr1338",0.0378241432709511,-0.798224163362831,0.373820956224583,-0.0694422398921692,1.17204511958741,0.728781923470661,0.836048306633782,-0.10726638316312,"slr1338","hypothetical protein"
"2518","slr1339",-0.649876464728569,0.390825638852595,-0.274854013175926,-0.238253945454519,-0.66567965202852,-0.629079584307114,-1.04070210358116,0.41162251927405,"slr1339","hypothetical protein"
"2519","slr1340",-0.123182114419501,0.11622500614524,0.293296342322587,0.49505643556158,0.177071336177347,0.37883142941634,-0.239407120564742,0.618238549981081,"slr1340","unknown protein"
"2520","slr1342",-0.9219474839983,-0.651759204127131,-0.732822512462869,-1.31604645590733,-0.0810633083357386,-0.664287251780203,-0.270188279871169,-0.394098971909034,"slr1342","hypothetical protein"
"2521","slr1343",-0.4881650872082,-2.99876989340056,-2.18645356786684,0.0238875900553644,0.812316325533714,3.02265748345592,2.51060480619236,0.512052677263565,"slr1343","hypothetical protein"
"2522","slr1344",0.225732701544981,-0.546256845132259,0.177616566674291,-0.143402265084486,0.72387341180655,0.402854580047773,0.77198954667724,-0.369134966629467,"slr1344","hypothetical protein"
"2523","slr1353",-4.24093829751061,-1.95780431694466,-4.13244501167192,-0.781637801483763,-2.17464069472726,1.1761665154609,-2.28313398056595,3.45930049602685,"slr1353","hypothetical protein"
"2524","slr1362",0.213625827426898,0.160330954884929,0.291253813095387,0.303747671296135,0.130922858210458,0.143416716411205,0.0532948725419684,0.0901218438692368,"slr1362","hypothetical protein"
"2525","slr1363",-0.116597502072259,-0.221113312762588,-0.29175959484895,-0.194762042875556,-0.0706462820863624,0.026351269887032,0.104515810690329,-0.0781645408032966,"slr1363","hypothetical protein"
"2526","slr1376",0.0752777103766928,-1.34015369264671,-0.0211591553967801,-0.382304279202229,1.31899453724993,0.957849413444477,1.4154314030234,-0.457581989578922,"slr1376","hypothetical protein"
"2527","slr1378",-4.50630062637092,-1.78152051825183,-1.68222910158563,-6.41369248224625,0.0992914166662064,-4.63217196399442,-2.72478010811909,-1.90739185587533,"slr1378","hypothetical protein"
"2528","slr1383",0.222374061223466,0.269892776619901,-0.100642978735295,0.277790876654285,-0.370535755355197,0.00789810003438346,-0.0475187153964355,0.0554168154308189,"slr1383","unknown protein"
"2529","slr1384",-0.400269353491303,-1.64908504207422,-0.807263449764917,-0.0572669989035459,0.841821592309308,1.59181804317068,1.24881568858292,0.343002354587757,"slr1384","hypothetical protein"
"2530","slr1385",0.0577483525423085,0.627244805432354,0.161028284416017,-0.0620679345096228,-0.466216521016337,-0.689312739941977,-0.569496452890046,-0.119816287051931,"slr1385","unknown protein"
"2531","slr1391",-4.0769785978668,-1.84603606683486,-2.45229028077414,-2.53554147307084,-0.606254213939271,-0.689505406235976,-2.23094253103194,1.54143712479596,"slr1391","unknown protein"
"2532","slr1393",-0.127766439072992,-1.07574205715013,-0.12993128685787,0.081980832370983,0.945810770292264,1.15772288952112,0.947975618077143,0.209747271443975,"hik1","phytochrome-like protein;  two-component sensor histidine kinase"
"2533","slr1394",-3.87952375163777,-1.60243580906555,-2.76054652168266,0.234786466282477,-1.15811071261711,1.83722227534803,-2.27708794257222,4.11431021792025,"slr1394","hypothetical protein"
"2534","slr1395",-0.656149964331499,0.618610382461123,-0.384636018872598,0.152267393226667,-1.00324640133372,-0.466342989234456,-1.27476034679262,0.808417357558166,"slr1395","hypothetical protein"
"2535","slr1396",0.213440454058473,-0.349822062668388,0.126147222685833,-1.39876958908968,0.475969285354221,-1.04894752642129,0.563262516726862,-1.61221004314815,"slr1396","unknown protein"
"2536","slr1397",0.0666487854303854,0.148527268369989,0.277204616252745,0.201999816380285,0.128677347882756,0.0534725480102957,-0.0818784829396036,0.135351030949899,"slr1397","unknown protein"
"2537","slr1398",-0.236883393435557,0.495767069782021,-0.0257411416399706,0.145197304279838,-0.521508211421992,-0.350569765502184,-0.732650463217578,0.382080697715395,"slr1398","unknown protein"
"2538","slr1400",-0.181901890677158,-0.810261788491226,-0.495914081488575,-0.0268320156187613,0.314347707002652,0.783429772872465,0.628359897814069,0.155069875058396,"hik38","two-component hybrid sensor and regulator"
"2539","slr1403",0.0288452485481126,-0.402447738160309,0.153697795997383,0.0088270005028905,0.556145534157692,0.4112747386632,0.431292986708422,-0.0200182480452221,"slr1403","unknown protein"
"2540","slr1406",0.122760203864674,0.0872571344086826,0.209311412366373,0.180576216470286,0.12205427795769,0.0933190820616033,0.0355030694559909,0.0578160126056124,"slr1406","periplasmic protein;  function unknown"
"2541","slr1407",0.235726546168937,0.0566577128795926,0.189219821455043,0.0702974179772269,0.13256210857545,0.0136397050976344,0.179068833289344,-0.16542912819171,"slr1407","unknown protein"
"2542","slr1409",0.114263413037093,0.41488704226761,0.205427393824594,0.0330245114292876,-0.209459648443016,-0.381862530838322,-0.300623629230516,-0.0812389016078055,"slr1409","periplasmic WD-repeat protein"
"2543","slr1410",0.101952821312688,-0.0609675067308005,0.221498965771882,0.17192864681486,0.282466472502682,0.23289615354566,0.162920328043489,0.0699758255021719,"slr1410","periplasmic WD-repeat protein"
"2544","slr1411",-2.94613276333292,-2.87652491640008,-3.04699167851565,0.303950196357091,-0.170466762115575,3.18047511275717,-0.0696078469328434,3.25008295969001,"slr1411","hypothetical protein"
"2545","slr1413",-0.100716488387668,-1.32113449681225,-0.0298350646742191,-0.216418119531573,1.29129943213804,1.10471637728068,1.22041800842459,-0.115701631143904,"slr1413","hypothetical protein"
"2546","slr1414",0.146217407769186,-0.423513083607691,0.10544329703898,-0.0807087740222923,0.528956380646671,0.342804309585399,0.569730491376877,-0.226926181791478,"hik11","two-component sensor histidine kinase"
"2547","slr1415",0.0345772548794378,0.245919432560421,-0.0323012153764124,0.0444740819748054,-0.278220647936834,-0.201445350585616,-0.211342177680984,0.00989682709536758,"slr1415","hypothetical protein"
"2548","slr1417",-0.0946316751017051,0.745528883722981,0.0570421732651626,-0.710545715460168,-0.688486710457818,-1.45607459918315,-0.840160558824686,-0.615914040358463,"ycf57","hypothetical protein YCF57"
"2549","slr1419",-5.99317051561764,-1.54667236501777,-3.14733268756031,-4.55420395994325,-1.60066032254255,-3.00753159492548,-4.44649815059987,1.4389665556744,"slr1419","hypothetical protein"
"2550","slr1420",-1.9832671222343,-1.07592979107493,-1.56826604071974,-2.16863551610407,-0.492336249644807,-1.09270572502914,-0.907337331159371,-0.185368393869766,"slr1420","probable sugar kinase"
"2551","slr1420",-1.9832671222343,-1.07592979107493,-1.56826604071974,-2.16863551610407,-0.492336249644807,-1.09270572502914,-0.907337331159371,-0.185368393869766,"melB","probable sugar transporter"
"2552","slr1421",-3.16997202238796,-1.37962225163939,-1.15928608553614,-5.09117127354015,0.220336166103247,-3.71154902190077,-1.79034977074857,-1.92119925115219,"slr1421","unknown protein"
